sale_id,date_time,item type,weight,country name,cost
1630,2016-09-15 13:09:00,parcel,11.94,Arab Emirates,295.99
1630,2016-09-15 13:09:00,letter,0.35,Tonga,12.0
1630,2016-09-15 13:09:00,parcel,2.93,Hungary,106.53
1631,2016-10-06 13:53:00,letter,0.32,India,12.0
1631,2016-10-06 13:53:00,letter,0.23,Macedonia - The Former Yugoslav Republic Of,9.0
1632,2016-03-25 12:16:00,parcel,3.15,Estonia,128.08
1632,2016-03-25 12:16:00,parcel,13.16,Cook Islands,161.41
1632,2016-03-25 12:16:00,letter,0.38,Belgium,18.0
1633,2017-09-19 12:34:00,letter,0.41,Cambodia,12.0
1634,2016-05-01 11:59:00,parcel,13.63,Italy,178.94
1634,2016-05-01 11:59:00,letter,0.28,New Caledonia,12.0
1635,2016-10-09 12:32:00,parcel,11.1,Japan,153.39
1636,2017-12-22 15:22:00,letter,0.35,Lao People's Democratic Republic,12.0
1636,2017-12-22 15:22:00,letter,0.11,Netherlands,9.0
1637,2017-02-11 10:42:00,letter,0.11,Norway,9.0
1637,2017-02-11 10:42:00,parcel,11.56,Korea - Republic Of,153.39
1637,2017-02-11 10:42:00,letter,0.5,Cook Islands,12.0
1638,2017-09-16 13:24:00,parcel,8.14,United States,157.35
1639,2016-01-04 14:52:00,letter,0.39,Kuwait,18.0
1640,2017-02-17 11:56:00,parcel,18.75,Serbia,341.29
1640,2017-02-17 11:56:00,parcel,10.73,Estonia,280.85
1640,2017-02-17 11:56:00,letter,0.14,Hungary,9.0
1641,2017-02-06 15:53:00,parcel,15.0,Indonesia,153.39
1642,2016-08-14 09:45:00,parcel,17.6,Nigeria,359.45
1642,2016-08-14 09:45:00,letter,0.39,United Kingdom,18.0
1643,2016-11-30 10:56:00,parcel,2.73,New Caledonia,72.9
1643,2016-11-30 10:56:00,letter,0.21,South Africa,9.0
1644,2016-06-20 11:51:00,parcel,14.57,France,178.94
1644,2016-06-20 11:51:00,parcel,4.21,Switzerland,113.94
1644,2016-06-20 11:51:00,letter,0.1,Slovenia,9.0
1645,2017-12-15 11:25:00,letter,0.5,Ireland,18.0
1646,2016-05-28 11:07:00,parcel,19.8,Serbia,341.29
1647,2017-02-24 12:58:00,letter,0.12,Indonesia,6.0
1647,2017-02-24 12:58:00,letter,0.3,Estonia,18.0
1648,2016-01-14 09:07:00,letter,0.35,Slovenia,18.0
1648,2016-01-14 09:07:00,letter,0.19,Cambodia,6.0
1649,2016-06-27 11:09:00,letter,0.23,Cyprus,9.0
1649,2016-06-27 11:09:00,letter,0.26,Papua New Guinea,12.0
1649,2016-06-27 11:09:00,letter,0.34,Chile,18.0
1650,2016-05-26 10:58:00,letter,0.36,Vanuatu,12.0
1651,2017-08-19 14:06:00,letter,0.13,Israel,9.0
1652,2016-02-27 12:23:00,parcel,7.91,Korea - Republic Of,153.39
1653,2017-05-30 15:37:00,letter,0.15,Russian Federation,9.0
1654,2016-07-31 08:25:00,parcel,6.74,Vietnam,153.39
1654,2016-07-31 08:25:00,letter,0.14,Germany,9.0
1655,2017-06-07 11:06:00,parcel,15.18,Norway,206.04
1655,2017-06-07 11:06:00,letter,0.22,Turkey,9.0
1656,2016-01-11 17:05:00,letter,0.33,Czech Republic,18.0
1657,2016-11-30 14:54:00,letter,0.39,Sri Lanka,12.0
1658,2016-07-15 14:19:00,letter,0.35,Greece,18.0
1658,2016-07-15 14:19:00,letter,0.28,Saudi Arabia,18.0
1658,2016-07-15 14:19:00,letter,0.39,Poland,18.0
1659,2016-10-21 14:50:00,letter,0.18,Papua New Guinea,6.0
1660,2016-10-28 10:09:00,parcel,9.25,France,178.94
1660,2016-10-28 10:09:00,letter,0.42,Hong Kong,12.0
1661,2016-11-21 10:17:00,parcel,15.89,Samoa,187.37
1661,2016-11-21 10:17:00,letter,0.14,Korea - Republic Of,6.0
1662,2016-10-23 09:05:00,letter,0.15,Iran - Islamic Republic Of,9.0
1662,2016-10-23 09:05:00,letter,0.37,Japan,12.0
1662,2016-10-23 09:05:00,letter,0.24,Italy,9.0
1663,2016-03-18 14:53:00,letter,0.39,Italy,18.0
1664,2016-08-18 13:45:00,parcel,9.72,Switzerland,178.94
1665,2017-01-23 13:25:00,parcel,18.44,Tonga,187.37
1666,2017-05-08 13:22:00,letter,0.19,Sri Lanka,6.0
1666,2017-05-08 13:22:00,parcel,19.26,Macedonia - The Former Yugoslav Republic Of,341.29
1666,2017-05-08 13:22:00,letter,0.36,Norway,18.0
1667,2016-05-08 12:49:00,parcel,4.22,Iran - Islamic Republic Of,135.21
1667,2016-05-08 12:49:00,letter,0.32,Saudi Arabia,18.0
1667,2016-05-08 12:49:00,letter,0.23,Thailand,6.0
1668,2017-05-08 13:32:00,letter,0.43,Sweden,18.0
1668,2017-05-08 13:32:00,letter,0.15,Finland,9.0
1668,2017-05-08 13:32:00,letter,0.47,Argentina,18.0
1669,2016-12-03 10:16:00,parcel,4.2,Croatia,128.08
1670,2016-08-04 09:34:00,parcel,15.81,Singapore,178.1
1670,2016-08-04 09:34:00,letter,0.19,Papua New Guinea,6.0
1671,2017-09-08 14:06:00,letter,0.42,India,12.0
1672,2016-09-14 13:19:00,letter,0.4,South Africa,18.0
1673,2016-02-28 10:02:00,letter,0.32,South Africa,18.0
1673,2016-02-28 10:02:00,letter,0.49,Serbia,18.0
1674,2016-04-11 12:17:00,letter,0.39,Malta,18.0
1675,2016-05-17 14:12:00,letter,0.39,French Polynesia,12.0
1676,2016-08-26 14:07:00,letter,0.4,Ireland,18.0
1677,2017-01-25 14:45:00,letter,0.46,Switzerland,18.0
1677,2017-01-25 14:45:00,parcel,3.79,Singapore,81.73
1677,2017-01-25 14:45:00,letter,0.17,United States,9.0
1678,2016-03-13 09:07:00,parcel,19.03,Finland,341.29
1678,2016-03-13 09:07:00,parcel,17.62,Denmark,341.29
1679,2016-07-03 11:47:00,letter,0.19,Portugal,9.0
1679,2016-07-03 11:47:00,parcel,10.29,Brazil,280.85
1679,2016-07-03 11:47:00,letter,0.35,Austria,18.0
1680,2017-08-07 13:48:00,letter,0.27,Kenya,18.0
1680,2017-08-07 13:48:00,letter,0.31,Poland,18.0
1681,2016-09-16 14:15:00,letter,0.18,Indonesia,6.0
1681,2016-09-16 14:15:00,letter,0.48,Korea - Republic Of,12.0
1682,2017-03-17 13:36:00,letter,0.26,Malaysia,12.0
1682,2017-03-17 13:36:00,letter,0.22,Russian Federation,9.0
1683,2017-09-11 13:21:00,letter,0.4,Slovenia,18.0
1684,2016-05-23 13:44:00,parcel,3.58,Arab Emirates,135.21
1684,2016-05-23 13:44:00,letter,0.34,Taiwan - Province Of China,12.0
1684,2016-05-23 13:44:00,letter,0.17,Germany,9.0
1685,2016-08-17 16:15:00,letter,0.35,Switzerland,18.0
1685,2016-08-17 16:15:00,parcel,9.55,Vanuatu,161.41
1686,2017-12-26 13:08:00,parcel,1.62,Netherlands,69.29
1687,2017-07-15 13:37:00,letter,0.22,Nigeria,9.0
1687,2017-07-15 13:37:00,letter,0.22,Israel,9.0
1687,2017-07-15 13:37:00,parcel,12.35,Mexico,295.99
1688,2017-04-11 13:42:00,parcel,19.33,Solomon Islands,187.37
1688,2017-04-11 13:42:00,letter,0.36,Ukraine,18.0
1688,2017-04-11 13:42:00,letter,0.18,India,6.0
1689,2017-02-04 11:27:00,parcel,11.03,Samoa,161.41
1689,2017-02-04 11:27:00,parcel,12.09,Macedonia - The Former Yugoslav Republic Of,280.85
1690,2016-12-30 12:41:00,letter,0.35,Papua New Guinea,12.0
1690,2016-12-30 12:41:00,parcel,8.21,Norway,178.94
1690,2016-12-30 12:41:00,letter,0.38,Portugal,18.0
1691,2017-03-14 12:12:00,parcel,7.32,Chile,295.99
1692,2016-11-27 11:19:00,letter,0.45,Japan,12.0
1692,2016-11-27 11:19:00,letter,0.28,Saudi Arabia,18.0
1692,2016-11-27 11:19:00,parcel,18.24,Romania,341.29
1693,2016-04-11 11:40:00,parcel,19.69,Pakistan,187.37
1694,2016-01-22 10:45:00,letter,0.4,Ireland,18.0
1694,2016-01-22 10:45:00,letter,0.22,French Polynesia,6.0
1695,2017-11-27 11:04:00,letter,0.3,Brunei Darussalam,12.0
1695,2017-11-27 11:04:00,parcel,13.1,Peru,295.99
1696,2017-09-16 13:13:00,parcel,15.99,Chile,359.45
1696,2017-09-16 13:13:00,letter,0.49,Portugal,18.0
1696,2017-09-16 13:13:00,parcel,4.14,Sweden,113.94
1697,2017-03-02 13:07:00,letter,0.17,Singapore,6.0
1698,2017-11-09 14:27:00,parcel,12.1,Ukraine,280.85
1699,2017-08-24 13:44:00,parcel,16.78,Russian Federation,341.29
1699,2017-08-24 13:44:00,letter,0.14,Chile,9.0
1699,2017-08-24 13:44:00,letter,0.22,Spain,9.0
1700,2016-06-17 11:35:00,parcel,5.57,Cyprus,207.86
1700,2016-06-17 11:35:00,letter,0.11,Turkey,9.0
1701,2016-09-21 13:17:00,parcel,13.6,Israel,295.99
1702,2016-01-07 16:11:00,letter,0.2,Cook Islands,6.0
1703,2016-11-10 14:07:00,letter,0.46,Ireland,18.0
1703,2016-11-10 14:07:00,parcel,15.66,Sweden,206.04
1703,2016-11-10 14:07:00,parcel,2.86,Israel,112.48
1704,2017-03-06 15:02:00,parcel,6.98,Malaysia,153.39
1704,2017-03-06 15:02:00,letter,0.12,Lao People's Democratic Republic,6.0
1704,2017-03-06 15:02:00,parcel,15.55,French Polynesia,187.37
1705,2016-01-19 14:33:00,parcel,5.51,Croatia,207.86
1705,2016-01-19 14:33:00,letter,0.26,Belgium,18.0
1706,2017-12-10 12:02:00,letter,0.48,New Zealand,11.0
1706,2017-12-10 12:02:00,letter,0.17,South Africa,9.0
1706,2017-12-10 12:02:00,letter,0.34,Qatar,18.0
1707,2017-07-25 16:06:00,letter,0.28,Indonesia,12.0
1708,2016-02-25 14:51:00,parcel,15.05,French Polynesia,187.37
1708,2016-02-25 14:51:00,parcel,1.12,Ukraine,74.65
1709,2016-10-30 14:43:00,letter,0.33,Vanuatu,12.0
1709,2016-10-30 14:43:00,letter,0.19,Kenya,9.0
1709,2016-10-30 14:43:00,letter,0.23,Switzerland,9.0
1710,2016-02-22 15:53:00,letter,0.33,United States,18.0
1710,2016-02-22 15:53:00,parcel,12.14,Italy,178.94
1710,2016-02-22 15:53:00,parcel,10.71,Canada,157.35
1711,2016-05-01 12:41:00,letter,0.43,Kuwait,18.0
1711,2016-05-01 12:41:00,parcel,7.34,Qatar,295.99
1711,2016-05-01 12:41:00,letter,0.2,Belgium,9.0
1712,2016-07-08 10:50:00,letter,0.39,France,18.0
1713,2017-01-23 09:14:00,parcel,4.56,Kenya,135.21
1713,2017-01-23 09:14:00,letter,0.48,French Polynesia,12.0
1713,2017-01-23 09:14:00,letter,0.17,Cambodia,6.0
1714,2016-10-23 11:27:00,parcel,8.54,Pakistan,161.41
1715,2016-07-08 16:11:00,parcel,4.64,Iran - Islamic Republic Of,135.21
1715,2016-07-08 16:11:00,letter,0.47,South Africa,18.0
1715,2016-07-08 16:11:00,letter,0.49,Malaysia,12.0
1716,2017-01-05 13:13:00,parcel,14.24,New Zealand,97.77
1716,2017-01-05 13:13:00,parcel,9.04,Poland,280.85
1716,2017-01-05 13:13:00,parcel,6.87,Italy,178.94
1717,2017-09-18 11:35:00,parcel,7.08,French Polynesia,161.41
1717,2017-09-18 11:35:00,letter,0.39,Kenya,18.0
1718,2017-08-27 14:18:00,parcel,18.63,Argentina,359.45
1718,2017-08-27 14:18:00,letter,0.15,New Caledonia,6.0
1719,2016-08-21 15:05:00,letter,0.45,Mauritius,18.0
1719,2016-08-21 15:05:00,parcel,12.31,Ukraine,280.85
1720,2017-05-13 16:12:00,parcel,2.67,Argentina,112.48
1720,2017-05-13 16:12:00,letter,0.46,Chile,18.0
1721,2017-11-19 14:39:00,letter,0.39,Japan,12.0
1722,2017-05-14 13:18:00,letter,0.35,Slovenia,18.0
1722,2017-05-14 13:18:00,letter,0.45,South Africa,18.0
1723,2016-05-24 08:51:00,parcel,16.5,Denmark,341.29
1723,2016-05-24 08:51:00,parcel,14.49,Germany,178.94
1723,2016-05-24 08:51:00,letter,0.32,China,12.0
1724,2017-05-12 11:42:00,letter,0.34,Korea - Republic Of,12.0
1724,2017-05-12 11:42:00,parcel,2.82,Chile,112.48
1725,2017-09-06 11:58:00,letter,0.44,Finland,18.0
1725,2017-09-06 11:58:00,letter,0.27,Brunei Darussalam,12.0
1726,2016-10-02 14:36:00,letter,0.34,Lao People's Democratic Republic,12.0
1727,2017-05-02 11:26:00,letter,0.41,Brazil,18.0
1728,2016-05-28 13:57:00,letter,0.14,Belgium,9.0
1729,2016-10-15 09:09:00,letter,0.21,United Kingdom,9.0
1729,2016-10-15 09:09:00,letter,0.35,Ukraine,18.0
1730,2016-07-31 09:08:00,parcel,18.67,Cambodia,187.37
1730,2016-07-31 09:08:00,parcel,1.16,Greece,74.65
1731,2016-07-27 14:45:00,letter,0.36,Tonga,12.0
1731,2016-07-27 14:45:00,letter,0.47,Romania,18.0
1732,2017-06-28 10:46:00,letter,0.41,Russian Federation,18.0
1732,2017-06-28 10:46:00,letter,0.19,Brazil,9.0
1732,2017-06-28 10:46:00,letter,0.4,Belgium,18.0
1733,2017-10-01 13:48:00,letter,0.46,Korea - Republic Of,12.0
1733,2017-10-01 13:48:00,letter,0.42,Israel,18.0
1733,2017-10-01 13:48:00,parcel,15.03,Brazil,341.29
1734,2017-11-12 15:02:00,letter,0.27,South Africa,18.0
1735,2017-05-25 10:16:00,parcel,15.47,Nepal,187.37
1736,2016-10-15 09:09:00,letter,0.35,Hungary,18.0
1736,2016-10-15 09:09:00,letter,0.2,Belgium,9.0
1737,2017-04-06 10:31:00,parcel,2.05,Spain,84.17
1738,2017-06-12 09:35:00,parcel,3.94,New Caledonia,87.03
1738,2017-06-12 09:35:00,parcel,9.97,Hungary,280.85
1739,2017-01-17 16:11:00,letter,0.12,Papua New Guinea,6.0
1739,2017-01-17 16:11:00,letter,0.43,Nepal,12.0
1740,2016-04-03 14:36:00,parcel,18.76,Cambodia,187.37
1741,2017-05-09 11:37:00,letter,0.44,United Kingdom,18.0
1741,2017-05-09 11:37:00,letter,0.16,Cook Islands,6.0
1741,2017-05-09 11:37:00,parcel,8.27,Solomon Islands,161.41
1742,2016-08-14 14:45:00,letter,0.28,Korea - Republic Of,12.0
1742,2016-08-14 14:45:00,parcel,2.74,Arab Emirates,112.48
1742,2016-08-14 14:45:00,letter,0.4,Greece,18.0
1743,2017-10-31 09:53:00,letter,0.11,Hong Kong,6.0
1744,2016-03-04 11:04:00,letter,0.18,Greece,9.0
1745,2017-02-22 10:53:00,parcel,5.6,Switzerland,151.84
1745,2017-02-22 10:53:00,parcel,19.64,Nigeria,359.45
1745,2017-02-22 10:53:00,letter,0.4,Switzerland,18.0
1746,2016-10-18 12:52:00,letter,0.21,Spain,9.0
1746,2016-10-18 12:52:00,parcel,19.24,Estonia,341.29
1747,2017-01-24 11:08:00,parcel,16.5,Finland,341.29
1748,2017-08-20 10:29:00,parcel,19.79,Czech Republic,341.29
1748,2017-08-20 10:29:00,letter,0.26,Brunei Darussalam,12.0
1749,2016-10-18 12:44:00,letter,0.21,New Caledonia,6.0
1749,2016-10-18 12:44:00,letter,0.48,Chile,18.0
1750,2017-06-05 14:04:00,letter,0.24,Sri Lanka,6.0
1751,2016-07-21 15:43:00,parcel,2.1,Turkey,106.53
1751,2016-07-21 15:43:00,letter,0.17,Korea - Republic Of,6.0
1751,2016-07-21 15:43:00,parcel,15.17,Sweden,206.04
1752,2017-06-26 12:49:00,letter,0.34,Macedonia - The Former Yugoslav Republic Of,18.0
1752,2017-06-26 12:49:00,parcel,7.85,South Africa,280.85
1753,2017-05-11 08:11:00,letter,0.47,Italy,18.0
1754,2016-06-13 14:36:00,letter,0.23,Hungary,9.0
1754,2016-06-13 14:36:00,parcel,7.8,Iran - Islamic Republic Of,295.99
1754,2016-06-13 14:36:00,parcel,7.26,Tonga,161.41
1755,2016-11-02 17:23:00,letter,0.12,Norway,9.0
1755,2016-11-02 17:23:00,letter,0.37,French Polynesia,12.0
1755,2016-11-02 17:23:00,letter,0.38,New Zealand,11.0
1756,2016-10-29 15:59:00,letter,0.49,Serbia,18.0
1757,2016-09-14 15:23:00,letter,0.15,Philippines,6.0
1758,2017-07-07 15:26:00,letter,0.15,Indonesia,6.0
1758,2017-07-07 15:26:00,parcel,4.29,South Africa,128.08
1758,2017-07-07 15:26:00,parcel,5.1,Papua New Guinea,135.44
1759,2017-03-27 13:49:00,letter,0.25,Korea - Republic Of,6.0
1759,2017-03-27 13:49:00,letter,0.44,Croatia,18.0
1760,2017-06-27 12:08:00,parcel,10.66,Finland,280.85
1760,2017-06-27 12:08:00,letter,0.15,Netherlands,9.0
1761,2016-01-13 11:14:00,parcel,9.71,Poland,280.85
1761,2016-01-13 11:14:00,parcel,4.84,Austria,128.08
1761,2016-01-13 11:14:00,letter,0.17,Philippines,6.0
1762,2017-10-15 12:29:00,parcel,5.39,Samoa,135.44
1762,2017-10-15 12:29:00,parcel,14.08,Philippines,161.41
1763,2017-07-07 12:29:00,letter,0.47,Nigeria,18.0
1764,2017-09-17 16:33:00,letter,0.45,Fiji,12.0
1765,2017-12-30 13:46:00,letter,0.29,Thailand,12.0
1765,2017-12-30 13:46:00,letter,0.4,Romania,18.0
1765,2017-12-30 13:46:00,letter,0.24,Lao People's Democratic Republic,6.0
1766,2017-02-25 11:37:00,parcel,18.89,French Polynesia,187.37
1766,2017-02-25 11:37:00,parcel,19.76,Ukraine,341.29
1767,2016-08-28 12:05:00,letter,0.18,Kenya,9.0
1767,2016-08-28 12:05:00,letter,0.26,Kenya,18.0
1768,2017-09-04 13:41:00,letter,0.42,Iran - Islamic Republic Of,18.0
1768,2017-09-04 13:41:00,letter,0.43,Chile,18.0
1768,2017-09-04 13:41:00,parcel,12.04,Denmark,280.85
1769,2016-11-16 11:21:00,letter,0.48,Myanmar,12.0
1769,2016-11-16 11:21:00,parcel,16.34,New Caledonia,187.37
1770,2017-12-28 12:05:00,parcel,9.53,Turkey,280.85
1770,2017-12-28 12:05:00,parcel,16.93,Bahrain,359.45
1770,2017-12-28 12:05:00,letter,0.13,Qatar,9.0
1771,2016-03-27 10:39:00,letter,0.48,France,18.0
1771,2016-03-27 10:39:00,letter,0.24,Fiji,6.0
1772,2016-03-14 13:48:00,letter,0.34,Japan,12.0
1773,2017-05-13 15:07:00,parcel,12.47,Singapore,153.39
1773,2017-05-13 15:07:00,letter,0.44,Cyprus,18.0
1774,2017-03-06 14:48:00,letter,0.25,Portugal,9.0
1775,2016-05-07 13:47:00,letter,0.42,Netherlands,18.0
1775,2016-05-07 13:47:00,parcel,4.56,Malta,128.08
1776,2017-05-09 11:10:00,letter,0.24,Japan,6.0
1777,2016-11-05 14:20:00,letter,0.37,Portugal,18.0
1777,2016-11-05 14:20:00,letter,0.35,South Africa,18.0
1777,2016-11-05 14:20:00,letter,0.26,Sweden,18.0
1778,2016-04-04 12:38:00,parcel,11.39,Netherlands,178.94
1779,2017-02-08 14:25:00,letter,0.32,Japan,12.0
1780,2016-09-10 09:01:00,letter,0.23,United States,9.0
1781,2017-08-25 12:24:00,parcel,7.8,Italy,178.94
1781,2017-08-25 12:24:00,letter,0.13,Kenya,9.0
1782,2016-12-20 09:18:00,parcel,10.14,Sri Lanka,161.41
1782,2016-12-20 09:18:00,letter,0.35,Poland,18.0
1782,2016-12-20 09:18:00,letter,0.23,South Africa,9.0
1783,2017-08-20 13:10:00,letter,0.4,Croatia,18.0
1784,2016-04-06 13:19:00,letter,0.28,Sri Lanka,12.0
1784,2016-04-06 13:19:00,letter,0.4,Thailand,12.0
1784,2016-04-06 13:19:00,parcel,11.26,United States,157.35
1785,2017-09-15 10:44:00,parcel,11.01,United States,157.35
1786,2016-07-05 10:41:00,parcel,11.88,Hong Kong,153.39
1786,2016-07-05 10:41:00,parcel,6.65,Thailand,153.39
1786,2016-07-05 10:41:00,letter,0.25,Croatia,9.0
1787,2017-08-12 11:50:00,parcel,0.84,Hong Kong,37.65
1788,2016-04-27 12:22:00,parcel,17.84,Kenya,359.45
1788,2016-04-27 12:22:00,letter,0.26,Mauritius,18.0
1789,2017-01-06 13:35:00,letter,0.25,Switzerland,9.0
1790,2016-03-13 12:19:00,letter,0.24,Mauritius,9.0
1791,2017-12-27 16:58:00,letter,0.13,Kenya,9.0
1792,2016-11-03 12:42:00,letter,0.1,Papua New Guinea,6.0
1793,2016-12-28 13:05:00,parcel,8.7,Thailand,153.39
1793,2016-12-28 13:05:00,parcel,14.16,Pakistan,161.41
1793,2016-12-28 13:05:00,letter,0.37,Czech Republic,18.0
1794,2017-08-09 14:30:00,letter,0.44,Brazil,18.0
1794,2017-08-09 14:30:00,letter,0.12,Norway,9.0
1795,2017-08-03 11:48:00,letter,0.23,Canada,9.0
1795,2017-08-03 11:48:00,parcel,10.03,Hungary,280.85
1796,2017-11-08 14:03:00,letter,0.26,Peru,18.0
1796,2017-11-08 14:03:00,letter,0.34,Lao People's Democratic Republic,12.0
1797,2016-02-24 15:39:00,parcel,2.75,Denmark,106.53
1798,2017-03-30 17:21:00,parcel,15.62,Sri Lanka,187.37
1798,2017-03-30 17:21:00,letter,0.12,France,9.0
1798,2017-03-30 17:21:00,letter,0.22,Netherlands,9.0
1799,2016-09-16 16:15:00,letter,0.34,Sri Lanka,12.0
1800,2016-08-18 14:19:00,letter,0.37,Saudi Arabia,18.0
1801,2017-10-02 14:06:00,letter,0.32,Norway,18.0
1801,2017-10-02 14:06:00,parcel,10.09,Arab Emirates,295.99
1802,2017-01-09 09:59:00,letter,0.19,French Polynesia,6.0
1803,2016-09-17 12:53:00,parcel,3.99,Papua New Guinea,87.03
1804,2017-01-15 13:39:00,letter,0.15,Russian Federation,9.0
1804,2017-01-15 13:39:00,letter,0.31,Taiwan - Province Of China,12.0
1804,2017-01-15 13:39:00,parcel,11.22,New Zealand,97.77
1805,2017-02-01 13:10:00,letter,0.19,Portugal,9.0
1806,2016-08-19 14:14:00,letter,0.17,Denmark,9.0
1807,2016-03-11 09:43:00,letter,0.12,Ukraine,9.0
1808,2017-06-06 13:33:00,parcel,11.22,United Kingdom,174.45
1809,2017-09-26 14:11:00,letter,0.41,French Polynesia,12.0
1809,2017-09-26 14:11:00,parcel,4.36,Ireland,93.04
1810,2017-09-13 13:22:00,letter,0.13,Macedonia - The Former Yugoslav Republic Of,9.0
1810,2017-09-13 13:22:00,parcel,14.56,New Zealand,97.77
1810,2017-09-13 13:22:00,letter,0.4,Estonia,18.0
1811,2017-04-05 14:46:00,letter,0.16,Estonia,9.0
1811,2017-04-05 14:46:00,letter,0.34,Argentina,18.0
1811,2017-04-05 14:46:00,parcel,12.87,Malaysia,153.39
1812,2016-10-13 14:12:00,letter,0.47,Ukraine,18.0
1812,2016-10-13 14:12:00,parcel,9.64,Israel,295.99
1812,2016-10-13 14:12:00,letter,0.33,Poland,18.0
1813,2017-11-12 16:51:00,letter,0.33,Spain,18.0
1813,2017-11-12 16:51:00,parcel,9.63,Lao People's Democratic Republic,161.41
1813,2017-11-12 16:51:00,letter,0.49,Nauru,12.0
1814,2017-10-24 10:54:00,letter,0.35,Canada,18.0
1815,2017-10-13 15:43:00,parcel,13.03,Finland,280.85
1815,2017-10-13 15:43:00,parcel,17.04,Kenya,359.45
1816,2017-03-03 11:46:00,letter,0.37,France,18.0
1816,2017-03-03 11:46:00,parcel,15.31,Norway,206.04
1817,2016-11-30 11:11:00,letter,0.45,Arab Emirates,18.0
1818,2016-11-07 14:21:00,parcel,11.84,Pakistan,161.41
1818,2016-11-07 14:21:00,letter,0.29,Romania,18.0
1818,2016-11-07 14:21:00,letter,0.43,Malta,18.0
1819,2017-05-06 10:57:00,letter,0.13,Taiwan - Province Of China,6.0
1820,2016-10-02 15:39:00,parcel,9.35,Greece,280.85
1821,2016-10-23 13:04:00,parcel,12.24,Korea - Republic Of,153.39
1822,2016-02-23 13:02:00,parcel,18.2,Nepal,187.37
1823,2017-02-10 12:44:00,parcel,11.28,Romania,280.85
1823,2017-02-10 12:44:00,parcel,3.58,Brunei Darussalam,87.03
1824,2016-09-30 11:45:00,letter,0.15,Netherlands,9.0
1824,2016-09-30 11:45:00,letter,0.36,Netherlands,18.0
1824,2016-09-30 11:45:00,letter,0.25,China,6.0
1825,2016-11-23 10:50:00,letter,0.48,Vietnam,12.0
1825,2016-11-23 10:50:00,letter,0.36,Bahrain,18.0
1826,2016-06-13 16:08:00,letter,0.39,Switzerland,18.0
1827,2017-10-19 14:17:00,parcel,20.0,Brazil,341.29
1827,2017-10-19 14:17:00,letter,0.3,Nigeria,18.0
1828,2017-11-17 12:26:00,letter,0.49,Korea - Republic Of,12.0
1829,2016-11-13 13:04:00,letter,0.15,Taiwan - Province Of China,6.0
1829,2016-11-13 13:04:00,letter,0.41,Austria,18.0
1829,2016-11-13 13:04:00,letter,0.46,Italy,18.0
1830,2017-04-29 10:54:00,letter,0.18,Kuwait,9.0
1830,2017-04-29 10:54:00,letter,0.11,Sri Lanka,6.0
1830,2017-04-29 10:54:00,letter,0.43,French Polynesia,12.0
1831,2016-08-24 14:01:00,parcel,11.57,Switzerland,178.94
1831,2016-08-24 14:01:00,letter,0.11,Vanuatu,6.0
1832,2017-12-28 11:45:00,letter,0.41,Mexico,18.0
1832,2017-12-28 11:45:00,letter,0.36,United Kingdom,18.0
1833,2016-05-27 12:06:00,letter,0.27,Korea - Republic Of,12.0
1833,2016-05-27 12:06:00,parcel,4.02,Italy,113.94
1834,2016-05-01 12:45:00,letter,0.31,Nepal,12.0
1834,2016-05-01 12:45:00,letter,0.41,Germany,18.0
1835,2017-05-17 11:06:00,parcel,9.56,Kenya,295.99
1835,2017-05-17 11:06:00,letter,0.35,Canada,18.0
1836,2017-09-03 13:04:00,letter,0.35,Russian Federation,18.0
1836,2017-09-03 13:04:00,letter,0.22,India,6.0
1837,2017-06-29 14:21:00,parcel,10.74,Cambodia,161.41
1838,2017-06-02 11:58:00,letter,0.11,Czech Republic,9.0
1838,2017-06-02 11:58:00,parcel,11.2,United Kingdom,174.45
1838,2017-06-02 11:58:00,letter,0.33,Nepal,12.0
1839,2016-11-20 13:41:00,parcel,8.01,Peru,295.99
1839,2016-11-20 13:41:00,letter,0.47,Finland,18.0
1840,2017-10-03 15:26:00,parcel,5.7,France,151.84
1841,2017-02-04 10:32:00,parcel,0.54,Serbia,54.77
1842,2017-10-30 14:47:00,parcel,3.03,Turkey,128.08
1843,2016-10-20 15:06:00,parcel,11.77,Portugal,280.85
1844,2017-05-19 14:14:00,parcel,8.75,Mexico,295.99
1845,2016-03-31 14:25:00,parcel,13.11,Turkey,280.85
1845,2016-03-31 14:25:00,parcel,16.96,Portugal,341.29
1846,2016-07-12 14:15:00,letter,0.37,Arab Emirates,18.0
1846,2016-07-12 14:15:00,letter,0.36,Myanmar,12.0
1847,2016-08-08 10:22:00,letter,0.28,Serbia,18.0
1847,2016-08-08 10:22:00,parcel,4.04,Israel,135.21
1848,2017-03-26 13:59:00,parcel,14.17,Korea - Republic Of,153.39
1848,2017-03-26 13:59:00,letter,0.45,Sweden,18.0
1848,2017-03-26 13:59:00,parcel,18.06,Pakistan,187.37
1849,2016-12-22 12:03:00,parcel,9.2,Brazil,280.85
1849,2016-12-22 12:03:00,letter,0.31,Fiji,12.0
1849,2016-12-22 12:03:00,letter,0.13,Mauritius,9.0
1850,2016-07-18 17:27:00,letter,0.27,Bahrain,18.0
1850,2016-07-18 17:27:00,letter,0.36,France,18.0
1850,2016-07-18 17:27:00,letter,0.17,Belgium,9.0
1851,2017-07-04 13:30:00,parcel,18.0,Thailand,178.1
1851,2017-07-04 13:30:00,letter,0.3,Spain,18.0
